Pincode, Contact No, Mobile, Helpline, Fax, Email, Website, Nodal Officer , Contact Nodal Officer, Mobile Nodal Officer, Email Nodal Officer,label
581107,0836 2330000,9980053517,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Mamata P Halgeri,0836 2330000,9980053517,dwd.lifeline.bb@gmail.com,1
580030,0836 2239000,9986125245,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Poornima S. Jawali,0836 2239000,9986125245,hschbl@gmail.com,1
582101,08372 253955 ,9880025101,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Rajashekar T. Pawadshetter,08372 253955 ,9880025101,gdg.ima.bb@gmail.com,1
582103,08372 297214,9481474663,0788 2219888, 0565 2443310,bloodbankgims@gmail.com,http://www.gimsgadag.org,Dr. Anand Kumar .G.,08372 297214,9481474663,dranand_k@yahoo.co.in,1
573201,08172 252330,9980007690,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Purushotham,08172 252330,9980007690,121bloodbankhassan@gmail.com,1
573201,08172 26204 ,9448749756,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. T. R. Shivaramu,08172 26204 ,9448749756,jeevarakshahassan@gmail.com,1
573201,08172 266124,9448885440,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. S. Palaksha,08172 266124,9448885440,hassanbloodbank@yahoo.com,1
581110,0837 5232222,9448961599,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. N. Muralidhar,0837 5232222,9448961599,bbhaveri@gmail.com,1
585105,"08472 220307, 08472  225085",944806660,0788 2219888, 0565 2443310,na,http://mrmc.hkesociety.org/about.htm,Dr. Shivanand S. Devarmani,08472245922	,944806660,drssdevaramani@gmail.com,1
585102,08472 2240630,9448822018,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Shalini Sajjanshetty,8472278644,9448822018,glb.districthospital.bb@gmail.com,1
585104,08472 261886 ,9845676684,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Mr. Shivakumar,08472 261886 ,9845676684,hcbb.glb@gmail.com,1
585102,0847 2223458,9242086998,0788 2219888,08472 268253,na,http://kbnims.org/,Dr. Zeenath Begaum,0847 2223458,9242086998,kbnbloodbank@gmail.com,1
585105,08472 240066,8147796454,0788 2219888, 0565 2443310,ravichavan851@gmail.com,http://www.vaatsalya.com,Dr. Chandrakanth V. Rathod,08472 240066,9886116701,nandkishor@arpanbloodbank.org,1
585101,08472 262524,9141366055,0788 2219888, 0565 2443310,vbagdgu@yahoo.com,http://redcrosskarnataka.org/,Dr. Pramod Kumar Pamu,08472 262524,9141366055,vbagdgu@yahoo.com,1
571201,08272 223445,9449843175,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Nagalashmi D.N.,08272 223445,9449843175,dskodagu@gmail.com,1
563115,08153 263230,8747005859,0788 2219888, 0565 2443310,simskgf@gmail.com,http://www.sambhram.org,Dr. Prakash Babu,08153 263230,8747005859,simskgf@gmail.com,1
563122,08253 271041,9845122875,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. K. Bhanu Devi,08253 271041,9845122875,nandkishor@arpanbloodbank.org,1
563101,08152 222035,9448294218,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Shivanna,08152 222035,9448326926,dskolar@gmail.com,1
563115,08153 263208 ,9008180322,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Meenakshi,8152269089,9008180322,cmokgf@beml.co.in,1
563101,0251 2442283,9480849818,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Subhashis Das,8152243003,9480849818,daspathology@gmail.com,1
583227,08533 272191 ,9448068318,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. B. Gurumurthy,08533 272191 ,9448068318,gopibloodbank@gmail.com,1
580323,0853 9225088,9886174034,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Sudhir A. Bhat,0853 9225088,9886174034,ircskpl@gmail.com,1
571418,08232 287433  ,9448084990,0788 2219888,08234-287242,na,http://www.bgsaims.com/,Mr. Naganna M L,08232 287433  ,9448084990,aims@bgsaims.com,1
571401,0832 224040,9986093019,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Y. Muralidhar Bhat ,0832 224040,9986093019,mnd.districthospiatal.bb@gmail.com,1
571401,08232 231665 ,9972281215,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Nagaraju,08232 231665 ,9972281215,drnagarajmdy@gmail.com,1
571401,08232 402121,9686667882,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
570021,0821 2521650  ,9448390717,0788 2219888,0821 2565607,na,http://redcrosskarnataka.org/,Dr. Ranganatha,0821 2521650,9448390717,hmhmysore@hotmail.com,1
570012,0821 2511671,9243502114,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. G. N. Sreenivas,0821 2511671,9243502114,nandkishor@arpanbloodbank.org,1
570010,0821 2566666 ,9449843060,0821 246 6003 ,0821 4000888,na,http://www.apollobgshospitalsmysore.com,Dr. A. Venugopal,0821 2566666 ,9449843060,apollo_bgs@apollohospitals.com,1
570020,0821 2412121,9686667882,0788 2219888, 0565 2443310,na,http://www.nammavikram.com,Mr. Nagendra H,0821 2412121,9686667882,mail@vhpl.com,1
570012,0821 4288638,9731134312,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Dhamoder A. M.,0821 4288638,9731134312,rchbb.mysore@rediffmail.com,1
570010,0821 2444936,9379042563,0788 2219888, 0565 2443310,na,http://jeevadharabloodbank.com/,Dr. Radha K. S.,0821 2444936,9379042563,info@jeevadharabloodbank.com,1
570015,0821 2496688,9845512045,0788 2219888,0821 4003999,na,http://www.stjosephshospitalmysore.com/,Dr. Parashivamurthy,0821 4003900,9845512045,stjosephsbloodbankmysore@gmail.com,1
570011,0821 2425000,"09815157018, 09501620619",9742525000, 0565 2443310,na,http://www.cauveryhospital.org/,Dr. Rashmi B.K.,0821 2425000,9822324340,bloodbank@cauveryhospital.org,1
570009,0821 2545981  ,9035217230,0788 2219888,0821 2341981,na,http://www.kamakshihospital.org/,Dr. K. R. Kamath,0821 2545981  ,9035217230,kamakshihospital@yahoo.co.in,1
570019,0821 7122222 (Extn. 2260),9972336633,0821 7122222, 0565 2443310,na,http://www.narayanahealth.org/,Dr. Shivprasad.P.N.,0821 7122222 ,9972336633,info.mys@nhhospitals.org,1
570004,0821 2335009,9986649850,1800 4255 1234,0821 2335556,na,http://www.jsshospital.in,Dr. Pallavi,0821 2335009,9986649850,contact@jsshospital.in,1
570010,0821 2429800,9901997671,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Manjunath B. S.,0821 2429800,9901997671,mrs.krhospital.bb@gmail.com,1
570020,0821 2517238,9449843037,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. S. G. Madwesh,0821 2517238,9449843037,msr.railwayhospital.bb@gmail.com,1
584101,08532 275049,9986850870,0788 2219888, 0565 2443310,na,http://www.huttigold.co.in/,Dr. Vasanth Kumar,8532275463,9986850870,hygomin@sancharnet.in,1
584101,08532 226608,08532 226608,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ravi Rajeshwar,08532 226608,08532 226608,nandkishor@arpanbloodbank.org,1
584103,08532 223361 (Extn. 444),8123174079,0788 2219888,08532 223326,na,http://navodaya.edu.in/,Dr. Anand A. S,08532 223361 ,09880765836	,nandkishor@arpanbloodbank.org,1
584101,0251 2442283,9972777381,0788 2219888,08532 238489,na,http://www.rims-raichur.com/,Dr. N. Prasanna Kumar,08532 238788,9972777381,nandkishor@arpanbloodbank.org,1
584128,0853 5220299,9986681999,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Khan Mohammed Khudratullah,0853 5220299,9986681999,srishaktibloodbank@yahoo.com,1
562117,080 2727200,8050117908,0788 2219888, 0565 2443310,icrsramanagara@gmail.com,http://redcrosskarnataka.org/,Dr.Hemanthraj Savalgi,080 2727200,8050117908,icrsramanagara@gmail.com,1
577301,08182 263770,8212444936,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Vinit Anand,08182 263770,8212444936,smg.jeevadhara.bb@gmail.com,1
577301,08182 271620,9480828906,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Kavitha,08182 271620,9480828906,kavitha.sadashiv@gmail.com,1
577201,08182 222412,9480575724,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Sushmitha M. S.,08182 222412,9480575724,simsbloodbank@gmail.com,1
577201,08182 274333,8182274333,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Sanjay K. N.,08182 274333,8182274333,sanjaykn1@rediffmail.com,1
577201,08182 277505,9844077203,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Manjula J. S.,08182 277505,9844077203,smcshimoga@yahoo.co.in,1
577202,08182 221577,9538045162,0788 2219888, 0565 2443310,na,http://www.narayanahealth.org,Dr. Rekha,08182 221577,9538045162,janardhan.n.dr@nhhospitals.org,1
577201,08182 228855,9448122965,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. A. Shashi Kumar Raj,08182 228855,9448122965,jogfalls@rediffmail.com,1
572102,08162 278867,9900136044,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Rajendra Prasad H. M.,08162 278867,9900136044,ssmc_tumkur@hotmail.com,1
572101,08162 257404,9164197557,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Veena S,08162 257404,9164197557,bbdtumkur@gmail.com,1
572101,08162 272980 ,8970137958,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. V Srinivasa Murthy,08162 272980 ,8970137958,jcvbloodbank@gmail.com,1
572103,0816 2257762,9886565320,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Arun Kumar,0816 2257762,9886565320,sanjeevinibloodbank6@gmail.com,1
572201,0816 225277,9844354525,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ramesh S. T.,0816 225277,9844354525,bellilokesh@gmail.com,1
572106,7259033424,9900782021,0788 2219888,0816 2212193,na,http://www.shridevimedical.org/,Dr. Krishna,0816 2211999,9448660100,nandkishor@arpanbloodbank.org,1
576104,0820 2922331  ,9743489837,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. BhatShamee shashtri,0820 2922331  ,9743489837,office.kh@manipal.edu,1
576101,0820 2520555,9844364352,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Suchetha,0820 2520555,9844364352,udp.districthospital.bb@gmail.com,1
581301,08388 230257,9448122086,0788 2219888,08388 230272,na,http:/www.klesociety.org,Dr. Sanjeev Navliyaer,08388 230257,9448122086,drbhatkal@gmail.com,1
581301,0838 2226318,9008891201,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Suresh P. A.,0838 2226318,9008891201,nandkishor@arpanbloodbank.org,1
581401,0838 2223066,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Mamata Hegde,0838 2223066,9916083233,nandkishor@arpanbloodbank.org,1
581343,08382 221851 ,9901369298,0788 2219888, 0565 2443310,uk.uttarakannada.bb@gmail.com,http://redcrosskarnataka.org/,Dr. Madhukar Krishna Naik,08382 221851 ,9901369298,nandkishor@arpanbloodbank.org,1
581401,0838 6221851,9916281013,0788 2219888,0838 4238379 ,na,http://tsshospital.org/,Dr. P. S Hegde,0838 6221851,9916281013,nandkishor@arpanbloodbank.org,1
585201,08473 250355,7829487838,0788 2219888, 0565 2443310,ircsyadgir@gmail.com,http://redcrosskarnataka.org/,Dr. Shailaja S.,08473 250355,7829487838,ircsyadgir@gmail.com,1
688524,0477 2812228,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
688012,0477 2251151,9446049134,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Rani S. J.,0477 2251151,9388128500,wandcalpybb@india.com,1
492001,0251 2442283,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
690509,0479 2350030,9495960602,0788 2219888,0479 2350663,info@smsh.in,http://smsh.in/,Dr. Darshana,0479 2350030,9495960602,info@smsh.in,1
689505,0479 2468710,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Mohan,	,9446709710,nandkishor@arpanbloodbank.org,1
492001,0478 2822337,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Vijaykumar,0478 2822337,9822324340,nandkishor@arpanbloodbank.org,1
690103,0479 2304222,9562776682,0788 2219888,910479 2304421,na,http://redcrosskarnataka.org/,Dr. Sasikala M.,0479 2304222,9544025661,vsmbloodbank@gmail.com,1
492001,0251 2442283,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
688005,0477 2282709,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://www.tdmcalappuzha.org,Dr. Meena D.,0477 2282709,9446464637,bbmchalpy@gmail.com,1
683112,0484 6655618,994690321,0484 6655000, 0565 2443310,mail@rajagirihospital.com,http://www.rajagirihospital.com/,Ms. Mary Jose,0484 6655618,9946903213,maryjose1960@gmail.com,1
683101,0484 2625101,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. N. Vijayakumar,0484 2625101,9847275956,aluvabloodbank@gmail.com,1
683101,0484 2625346,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Saliyamma Paulose,0484 2625346,9544590710,litymaria@rediffmail.com,1
683572,0484 3096666,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Sugumaran P. K.,	,9846989119,nandkishor@arpanbloodbank.org,1
682027,0484 2373434,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
680011,"0484 2366426, 0484 2625101, 0484 2386000","09815157018, 09501620619",0484 2361251,0484 2366426,na,http://www.generalhospitalernakulam.com/,Dr. Meena Beebi,0484 2381762,9446049136,generalhospitalernakulam@gmail.com,1
682003,0484 2662366,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://indiannavy.nic.in/print/1307,Dr. Ashok Kumar,0484 2662366,9822324340,nandkishor@arpanbloodbank.org,1
682011,"0484 2361549, 0484 2350522",9446054820,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Gangadharan ,0484 2361549,9446054820,bloodbankima@bsnl.in,1
682018,"0484 2400812, 0484 2401817","09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
680311,0484 3055555,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Elizabeth Louis,0484 3055555,8086280942,bbankmose@mosemm.org,1
682041,0484 4001234,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Veena Shenoy,0484 4001234,9946448483,nandkishor@arpanbloodbank.org,1
682016,0484 2358001,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Joseph Kattikaran,0484 2358001,9847268783,nandkishor@arpanbloodbank.org,1
683503,0484 2754813,9846118693,0788 2219888,0484 2411468,cmcbloodbank@gmail.com,http://redcrosskarnataka.org/,Dr. Paul George,9895277522,9400147221,solocede@gmail.com,1
682017,0484 4182888,9349222960,0788 2219888, 0565 2443310,info@pvsmemorialhospital.com,http://redcrosskarnataka.org/,Dr. Jolly George,0484 4182888,9349222960,nandkishor@arpanbloodbank.org,1
683562,"0484 2680511, 0484 2680516","09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. K. J. Johnson,"0484 2680511, 0484 2680516",9447508859,nandkishor@arpanbloodbank.org,1
683503,0484 4123456,9446036524,0788 2219888,0484 2393720,na,http://www.lourdeshospital.in,Dr. Susanna P.C,0484 4123456,9496753519,lourdesbloodbank@gmail.com ,1
682025,0484 4160000,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Padmaja,0484 4160000,9895330634,nandkishor@arpanbloodbank.org,1
686662,0485 2252271,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
686691,0485 2822203,9446806001,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Marykutty Chacko,0485 2822203,9446806001,nandkishor@arpanbloodbank.org,1
686691,0485 2862391,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
682040,0484 2701033,"09815157018, 09501620619",0788 2219888,91 484 2701996,na,http://redcrosskarnataka.org/,Dr. Marina,0484 2772547,9388636581,lhrcbloodbank@gmail.com,1
686661,0485 2835343,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
683594,"0484 2479199, 0484 2573023","09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
680541,0484 2522251,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,0484 2522251,9822324340,nandkishor@arpanbloodbank.org,1
685561,04864 222114,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Marline Kingfly,0486 4222114,9745504460,morningstarbb@yahoo.com,1
685515,04868 272239,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
686513,04869 280356,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
685612,0251 2442283,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
685512,04868 263873,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Sr Lincy Mathew,04868 263245,9822324340,alphonsahmky@gmail.com,1
685603,0486 2232474,9446713310,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Jijo Vargheese,0486 2232474,9961853480,dhidukki@gmail.com,1
686505,04862 222231,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
685584,"0486 2329400, 0486 2221237",9847783658,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. K. S. Jose,04862 221237,9847783658,imabbthodupuzha@gmail.com,1
685605,04862 223000,9447773511,0486 223000, 0565 2443310,info@aamc.org.in,http://www.aamc.org.in/,Mr. Santosh,04862 223000,9447773511,info@aamc.org.in,1
670001,0497 2767368,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Maisy Oommen,0497 2703513,9847004020,optics117@gmail.com,1
670612,0497 2855001,9744880098,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
670301,"0497 2860223, 0497 2860420","09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
670101,"0490 2341604, 0490 2341035, 0490 2341036","09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
670017,0497 2733500,9446395351,0788 2219888,0497 2732694,na,http://redcrosskarnataka.org/,Dr. Shahida K. B.,0497 2733500,9496138748,bbdhkannur@gmail.com,1
670503,"0497 2808080, 0497 2808111",9447768698,0788 2219888, 0565 2443310,kchc@mcpariyaram.com ,http://www.mcpariyaram.com/hospital/hospital_index.aspx,Dr. Rajan,0497 2808080 ,9388311177,acme@mcpariyaram.com,1
670307,"04985 207372, 04985 207373, 04985 204051","09815157018, 09501620619",0788 2219888, 0565 2443310,info@payyannurhospital.in,http://payyanurhospital.in/,Dr. Ashok Kumar,04985 207372,9822324340,info@payyannurhospital.in,1
670101,0490 2341130,9995352712,0788 2219888, 0565 2443310,josgirihospital@gmail.com,http://redcrosskarnataka.org/,Sr. Annette,0490 2341130,9995352712,josgirihospital@gmail.com,1
670101,0490 2325306,9447281871,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. C. V. Seetha Lakshmi,0490 2320777,9447281871,nandkishor@arpanbloodbank.org,1
670101,0490 5326050,9447006540,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Rameshan,0490 2326050,9447006540,bbghtly@gmail.com,1
